word1,word2,word3,true_word,section,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,candidate_6,candidate_7,candidate_8,candidate_9,candidate_10,freq_subset,rcond,measure,overall_accuracy
london,england,rome,italy,capital-world,wont,sic,AP_NewsCenter,cant,By_Maureen_O'Gara,</s>,i,.....,---,dont,10000,0.005,mahalanobis_distance,0.07407407407407407
london,england,stockholm,sweden,capital-world,AP_NewsCenter,</s>,By_Maureen_O'Gara,c_UPI,---,.....,i,ie,####,.......,10000,0.005,mahalanobis_distance,0.07407407407407407
madrid,spain,manila,philippines,capital-world,Philippines,likewise,yesterday,even,ie,the,supposedly,aa,etc.,pseudo,10000,0.005,mahalanobis_distance,0.07407407407407407
madrid,spain,moscow,russia,capital-world,actually,even,furthermore,um,then,ie,the,aa,sic,which,10000,0.005,mahalanobis_distance,0.07407407407407407
madrid,spain,muscat,oman,capital-world,wine,grape,Chardonnay,lemon,lavender,Vineyard,wines,grapes,olives,Wines,10000,0.005,mahalanobis_distance,0.07407407407407407
madrid,spain,nairobi,kenya,capital-world,AP_NewsCenter,the,actually,which,even,then,aa,c_UPI,furthermore,</s>,10000,0.005,mahalanobis_distance,0.07407407407407407
madrid,spain,nassau,bahamas,capital-world,even,the,actually,which,just,then,U.S.,only,aa,one,10000,0.005,mahalanobis_distance,0.07407407407407407
madrid,spain,ottawa,canada,capital-world,Canada,aa,actually,ie,even,furthermore,sic,the,er,Markham,10000,0.005,mahalanobis_distance,0.07407407407407407
madrid,spain,paris,france,capital-world,sic,um,r,Paris,ll,er,.....,ie,etc,......,10000,0.005,mahalanobis_distance,0.07407407407407407
madrid,spain,rome,italy,capital-world,sic,......,ie,um,.....,aa,l,er,eg,oh,10000,0.005,mahalanobis_distance,0.07407407407407407
madrid,spain,stockholm,sweden,capital-world,aa,ie,the,actually,furthermore,which,even,eg,then,AP_NewsCenter,10000,0.005,mahalanobis_distance,0.07407407407407407
madrid,spain,tehran,iran,capital-world,AP_NewsCenter,</s>,By_Maureen_O'Gara,c_UPI,aa,even,ie,the,actually,which,10000,0.005,mahalanobis_distance,0.07407407407407407
manila,philippines,moscow,russia,capital-world,......,.....,thats,i,anyways,sic,furthermore,u,etc,cant,10000,0.005,mahalanobis_distance,0.07407407407407407
manila,philippines,muscat,oman,capital-world,wine,Chardonnay,vineyards,wines,grape,windows,thats,furthermore,Simone,occured,10000,0.005,mahalanobis_distance,0.07407407407407407
manila,philippines,nairobi,kenya,capital-world,.....,......,furthermore,etc,ie,AP_NewsCenter,thats,etc.,eg,sic,10000,0.005,mahalanobis_distance,0.07407407407407407
manila,philippines,nassau,bahamas,capital-world,furthermore,anyways,ie,.....,......,occured,eg,the,etc,anyway,10000,0.005,mahalanobis_distance,0.07407407407407407
manila,philippines,ottawa,canada,capital-world,anyways,......,.....,sic,thats,ll,furthermore,windows,ie,i,10000,0.005,mahalanobis_distance,0.07407407407407407
manila,philippines,paris,france,capital-world,......,im,ll,i,thats,.....,dont,u,etc,sic,10000,0.005,mahalanobis_distance,0.07407407407407407
manila,philippines,rome,italy,capital-world,......,.....,ll,thats,cant,sic,dont,i,u,¬,10000,0.005,mahalanobis_distance,0.07407407407407407
manila,philippines,stockholm,sweden,capital-world,......,.....,furthermore,ie,i,thats,eg,etc,anyways,ll,10000,0.005,mahalanobis_distance,0.07407407407407407
manila,philippines,tehran,iran,capital-world,.....,......,furthermore,etc,AP_NewsCenter,thats,ie,sic,anyways,etc.,10000,0.005,mahalanobis_distance,0.07407407407407407
manila,philippines,tokyo,japan,capital-world,......,i,thats,anyways,.....,ll,u,eg,tv,dont,10000,0.005,mahalanobis_distance,0.07407407407407407
manila,philippines,tripoli,libya,capital-world,......,.....,etc,furthermore,ll,ie,i,sic,eg,thats,10000,0.005,mahalanobis_distance,0.07407407407407407
lima,peru,lisbon,portugal,capital-world,exponential,mindless,globalization,unbridled,unfettered,regressive,Euro,dynamism,enlightenment,id,20000,0.001,naive_cosine,0.16666666666666666
lima,peru,london,england,capital-world,London,id,.....,etc,Londoners,......,Islington,Milton_Keynes,im,dont,20000,0.001,naive_cosine,0.16666666666666666
lima,peru,madrid,spain,capital-world,Real_Madrid,Barca,Atletico,Atletico_Madrid,Cristiano_Ronaldo,Ronaldinho,Man_Utd,Benfica,Messi,Ronaldo,20000,0.001,naive_cosine,0.16666666666666666
lima,peru,manila,philippines,capital-world,envelopes,Manila,folders,luggage,bags,cardboard,innumerable,unending,scribbled,suitcase,20000,0.001,naive_cosine,0.16666666666666666
lima,peru,moscow,russia,capital-world,id,Moscow,USSR,Estonia,Youtube,sic,Budapest,Prague,Belarus,Russia,20000,0.001,naive_cosine,0.16666666666666666
lima,peru,muscat,oman,capital-world,wines,Chardonnay,wine,grape,grapes,Wines,winemakers,Vineyards,winery,Winery,20000,0.001,naive_cosine,0.16666666666666666
lima,peru,nairobi,kenya,capital-world,exponential,violence,unfettered,whilst,mindless,chaos,wealth,fans,sanity,traveling,20000,0.001,naive_cosine,0.16666666666666666
lima,peru,nassau,bahamas,capital-world,exponential,wealth,chaos,mindless,self_destructive,mightily,unfettered,profits,revenues,hotel_rooms,20000,0.001,naive_cosine,0.16666666666666666
lima,peru,ottawa,canada,capital-world,Ottawa,Québec,Quebec,org,>>,GTA,sic,id,Vancouver,Sudbury,20000,0.001,naive_cosine,0.16666666666666666
lima,peru,paris,france,capital-world,Paris,Full_Story,etc,ur,sic,im,id,dont,u,i,20000,0.001,naive_cosine,0.16666666666666666
lima,peru,rome,italy,capital-world,id,sic,Rome,ie,cant,.....,......,pc,dont,****,20000,0.001,naive_cosine,0.16666666666666666
lima,peru,stockholm,sweden,capital-world,id,civilization,wealth,ie,enlightenment,socialists,masses,social,democrats,dependency,20000,0.001,naive_cosine,0.16666666666666666
lisbon,portugal,london,england,capital-world,lol,dont,im,thats,......,.....,i,u,cant,ur,20000,0.001,naive_cosine,0.16666666666666666
lisbon,portugal,madrid,spain,capital-world,Real_Madrid,Barca,dont,Atletico,thats,Man_Utd,cant,Atletico_Madrid,Benfica,Rafa,20000,0.001,naive_cosine,0.16666666666666666
lisbon,portugal,manila,philippines,capital-world,sa,Cebu,eh,cardboard,na,ng,da,dont,lol,Davao,20000,0.001,naive_cosine,0.16666666666666666
lisbon,portugal,moscow,russia,capital-world,lol,im,dont,thats,cant,u,ur,.....,......,:),20000,0.001,naive_cosine,0.16666666666666666
lisbon,portugal,muscat,oman,capital-world,Chardonnay,wines,grape,grapes,wine,olives,reds,cheeses,Bordeaux,olive_oil,20000,0.001,naive_cosine,0.16666666666666666
lisbon,portugal,nairobi,kenya,capital-world,dont,cant,thats,u,wont,im,.....,lol,da,ur,20000,0.001,naive_cosine,0.16666666666666666
lisbon,portugal,nassau,bahamas,capital-world,lol,cant,thats,dont,u,alot,im,wont,ok,.....,20000,0.001,naive_cosine,0.16666666666666666
lisbon,portugal,ottawa,canada,capital-world,dont,.....,thats,wont,cant,lol,im,......,anyways,eh,20000,0.001,naive_cosine,0.16666666666666666
lisbon,portugal,paris,france,capital-world,im,dont,ur,lol,u,da,thats,cant,i,ll,20000,0.001,naive_cosine,0.16666666666666666
lisbon,portugal,rome,italy,capital-world,dont,cant,......,im,thats,.....,lol,wont,u,da,20000,0.001,naive_cosine,0.16666666666666666
lisbon,portugal,stockholm,sweden,capital-world,dont,cant,.....,thats,i,......,lol,im,ur,u,20000,0.001,naive_cosine,0.16666666666666666
london,england,madrid,spain,capital-world,Real_Madrid,Barca,La_Liga,Ronaldo,Benfica,Messi,Atletico_Madrid,Man_Utd,Ibrahimovic,Rafa,20000,0.001,naive_cosine,0.16666666666666666
london,england,manila,philippines,capital-world,cardboard,Paraguay,envelopes,pencil,Philippines,drawer,brown,inch_thick,pencils,Uruguay,20000,0.001,naive_cosine,0.16666666666666666
london,england,moscow,russia,capital-world,Paraguay,Portugal,Slovenia,Argentina,Uruguay,Finland,im,thats,Sweden,England,20000,0.001,naive_cosine,0.16666666666666666
london,england,muscat,oman,capital-world,grape,grapes,Chardonnay,wines,berry,caramel,cheeses,wine,creamy,peaches,20000,0.001,naive_cosine,0.16666666666666666
london,england,nairobi,kenya,capital-world,Paraguay,Uruguay,Bafana,Dunga,England,Bafana_Bafana,Azzurri,Fabio_Capello,Portugal,Slovenia,20000,0.001,naive_cosine,0.16666666666666666
london,england,nassau,bahamas,capital-world,Paraguay,Azzurri,Uruguay,Windies,dayers,Boks,Dunga,Black_Caps,All_Blacks,Argentina,20000,0.001,naive_cosine,0.16666666666666666
london,england,ottawa,canada,capital-world,Paraguay,i,thats,Slovenia,Azzurri,Uruguay,dont,Canada,WC,wont,20000,0.001,naive_cosine,0.16666666666666666
london,england,paris,france,capital-world,im,ur,i,France,dont,thats,u,cant,le,Portugal,20000,0.001,naive_cosine,0.16666666666666666
london,england,rome,italy,capital-world,thats,im,cant,dont,ur,i,wont,Paraguay,u,¬,20000,0.001,naive_cosine,0.16666666666666666
london,england,stockholm,sweden,capital-world,Paraguay,Uruguay,England,i,Portugal,Fabio_Capello,Denmark,Wayne_Rooney,Dunga,Azzurri,20000,0.001,naive_cosine,0.16666666666666666
madrid,spain,manila,philippines,capital-world,Cebu,Philippines,Manila,Metro_Manila,Iloilo,Davao,sheets,Philippine,envelopes,Baguio,20000,0.001,naive_cosine,0.16666666666666666
madrid,spain,moscow,russia,capital-world,Russia,Hungary,Finland,Estonia,Sweden,Latvia,Budapest,Ukraine,Norway,Scandinavia,20000,0.001,naive_cosine,0.16666666666666666
madrid,spain,muscat,oman,capital-world,Chardonnay,wine,wines,grape,lavender,olive_oil,Wines,olives,grapes,cheeses,20000,0.001,naive_cosine,0.16666666666666666
madrid,spain,nairobi,kenya,capital-world,United_Kingdom,Barbados,Mauritius,UK,Guernsey,Great_Britain,Fiji,Tahiti,Morocco,Norway,20000,0.001,naive_cosine,0.16666666666666666
madrid,spain,nassau,bahamas,capital-world,Nassau,mainland,Marino,Cornwall,Black_Swan,lite,Cape_Cod,Tseng,faux,eg,20000,0.001,naive_cosine,0.16666666666666666
madrid,spain,ottawa,canada,capital-world,Canada,Québec,org,Quebec,PEI,>>,com,BC,Ontario,NB,20000,0.001,naive_cosine,0.16666666666666666
madrid,spain,paris,france,capital-world,Paris,le,d',Full_Story,France,des,im,etc,en,ll,20000,0.001,naive_cosine,0.16666666666666666
madrid,spain,rome,italy,capital-world,le,di,¬,......,w,Tuscany,Italy,eg,en,del,20000,0.001,naive_cosine,0.16666666666666666
madrid,spain,stockholm,sweden,capital-world,eg,Scandinavia,United_Kingdom,Norway,h,Great_Britain,le,Scandinavian,Belgium,bath,20000,0.001,naive_cosine,0.16666666666666666
madrid,spain,tehran,iran,capital-world,United_Kingdom,Azerbaijan,Great_Britain,Russia,Turkey,Hungary,Norway,Bahrain,Britain,Ukraine,20000,0.001,naive_cosine,0.16666666666666666
manila,philippines,moscow,russia,capital-world,im,......,thats,i,tv,.....,lol,:),dont,windows,20000,0.001,naive_cosine,0.16666666666666666
manila,philippines,muscat,oman,capital-world,Chardonnay,wine,wines,vineyards,winery,grape,tequila,olive_oil,Wines,vineyard,20000,0.001,naive_cosine,0.16666666666666666
manila,philippines,nairobi,kenya,capital-world,......,tv,thats,im,viagra,i,.....,cialis,windows,dont,20000,0.001,naive_cosine,0.16666666666666666
manila,philippines,nassau,bahamas,capital-world,windows,thats,viagra,tv,cialis,i,......,im,Cialis,anyways,20000,0.001,naive_cosine,0.16666666666666666
manila,philippines,ottawa,canada,capital-world,......,viagra,.....,cialis,tv,thats,im,i,anyways,en,20000,0.001,naive_cosine,0.16666666666666666
manila,philippines,paris,france,capital-world,im,i,......,ur,ll,thats,dont,viagra,tv,.....,20000,0.001,naive_cosine,0.16666666666666666
manila,philippines,rome,italy,capital-world,......,im,thats,.....,dont,i,ll,tv,cant,id,20000,0.001,naive_cosine,0.16666666666666666
manila,philippines,stockholm,sweden,capital-world,......,i,tv,viagra,.....,im,thats,windows,cialis,ll,20000,0.001,naive_cosine,0.16666666666666666
manila,philippines,tehran,iran,capital-world,tv,......,thats,i,im,.....,viagra,cialis,:),dont,20000,0.001,naive_cosine,0.16666666666666666
manila,philippines,tokyo,japan,capital-world,i,......,im,tv,thats,.....,:),lol,ur,dont,20000,0.001,naive_cosine,0.16666666666666666
manila,philippines,tripoli,libya,capital-world,......,tv,i,im,viagra,cialis,thats,.....,ll,:),20000,0.001,naive_cosine,0.16666666666666666
lima,peru,lisbon,portugal,capital-world,By_Maureen_O'Gara,</s>,AP_NewsCenter,the,while,that,all,moreover,ie,in,20000,0.001,euclidean_distance,0.09259259259259259
lima,peru,london,england,capital-world,London,.....,etc,sic,......,ie,id,whilst,fro,.......,20000,0.001,euclidean_distance,0.09259259259259259
lima,peru,madrid,spain,capital-world,Real_Madrid,dont,Barcelona,cant,wont,thats,.....,u,Barca,sic,20000,0.001,euclidean_distance,0.09259259259259259
lima,peru,manila,philippines,capital-world,AP_NewsCenter,By_Maureen_O'Gara,</s>,likewise,ie,the,etc.,all,fro,supposedly,20000,0.001,euclidean_distance,0.09259259259259259
lima,peru,moscow,russia,capital-world,By_Maureen_O'Gara,</s>,AP_NewsCenter,sic,ie,the,moreover,all,while,in,20000,0.001,euclidean_distance,0.09259259259259259
lima,peru,muscat,oman,capital-world,wine,AP_NewsCenter,By_Maureen_O'Gara,</s>,grape,Chardonnay,c_UPI,wines,moreover,Wines,20000,0.001,euclidean_distance,0.09259259259259259
lima,peru,nairobi,kenya,capital-world,By_Maureen_O'Gara,</s>,AP_NewsCenter,the,while,that,in,from,moreover,all,20000,0.001,euclidean_distance,0.09259259259259259
lima,peru,nassau,bahamas,capital-world,By_Maureen_O'Gara,</s>,AP_NewsCenter,the,while,that,all,just,in,even,20000,0.001,euclidean_distance,0.09259259259259259
lima,peru,ottawa,canada,capital-world,ie,sic,By_Maureen_O'Gara,</s>,AP_NewsCenter,the,.....,>>,all,moreover,20000,0.001,euclidean_distance,0.09259259259259259
lima,peru,paris,france,capital-world,Paris,sic,etc,ie,etc.,.....,r,AP_NewsCenter,By_Maureen_O'Gara,</s>,20000,0.001,euclidean_distance,0.09259259259259259
lima,peru,rome,italy,capital-world,sic,ie,.....,By_Maureen_O'Gara,</s>,id,AP_NewsCenter,~,......,wont,20000,0.001,euclidean_distance,0.09259259259259259
lima,peru,stockholm,sweden,capital-world,By_Maureen_O'Gara,</s>,AP_NewsCenter,ie,the,while,moreover,in,that,all,20000,0.001,euclidean_distance,0.09259259259259259
lisbon,portugal,london,england,capital-world,dont,lol,im,thats,......,.....,i,u,cant,wont,20000,0.001,euclidean_distance,0.09259259259259259
lisbon,portugal,madrid,spain,capital-world,dont,Real_Madrid,thats,cant,Barca,u,Man_Utd,lol,Barcelona,wont,20000,0.001,euclidean_distance,0.09259259259259259
lisbon,portugal,manila,philippines,capital-world,.....,AP_NewsCenter,etc.,etc,sic,o,cardboard,wont,aa,By_Maureen_O'Gara,20000,0.001,euclidean_distance,0.09259259259259259
lisbon,portugal,moscow,russia,capital-world,.....,thats,wont,......,dont,cant,u,im,i,sic,20000,0.001,euclidean_distance,0.09259259259259259
lisbon,portugal,muscat,oman,capital-world,Chardonnay,grape,wine,reds,wines,Bordeaux,grapes,olives,pears,caramel,20000,0.001,euclidean_distance,0.09259259259259259
lisbon,portugal,nairobi,kenya,capital-world,.....,AP_NewsCenter,wont,By_Maureen_O'Gara,</s>,sic,u,cant,......,just,20000,0.001,euclidean_distance,0.09259259259259259
lisbon,portugal,nassau,bahamas,capital-world,.....,AP_NewsCenter,just,wont,</s>,By_Maureen_O'Gara,anyway,aa,but,u,20000,0.001,euclidean_distance,0.09259259259259259
lisbon,portugal,ottawa,canada,capital-world,.....,wont,sic,dont,anyways,......,thats,cant,u,i,20000,0.001,euclidean_distance,0.09259259259259259
lisbon,portugal,paris,france,capital-world,im,dont,u,ur,i,ll,thats,cant,......,.....,20000,0.001,euclidean_distance,0.09259259259259259
lisbon,portugal,rome,italy,capital-world,cant,......,dont,.....,wont,thats,u,im,ll,sic,20000,0.001,euclidean_distance,0.09259259259259259
lisbon,portugal,stockholm,sweden,capital-world,.....,......,i,sic,wont,cant,u,AP_NewsCenter,ll,dont,20000,0.001,euclidean_distance,0.09259259259259259
london,england,madrid,spain,capital-world,Real_Madrid,thats,dont,i,cant,Barca,u,Ronaldo,wont,La_Liga,20000,0.001,euclidean_distance,0.09259259259259259
london,england,manila,philippines,capital-world,AP_NewsCenter,paper,</s>,By_Maureen_O'Gara,cardboard,brown,c_UPI,pencil,Philippines,white,20000,0.001,euclidean_distance,0.09259259259259259
london,england,moscow,russia,capital-world,AP_NewsCenter,</s>,By_Maureen_O'Gara,i,wont,Germany,England,thats,sic,aa,20000,0.001,euclidean_distance,0.09259259259259259
london,england,muscat,oman,capital-world,grape,grapes,Chardonnay,berry,wine,caramel,reds,creamy,peach,wines,20000,0.001,euclidean_distance,0.09259259259259259
london,england,nairobi,kenya,capital-world,</s>,By_Maureen_O'Gara,AP_NewsCenter,c_UPI,that,the,one,it,but,he,20000,0.001,euclidean_distance,0.09259259259259259
london,england,nassau,bahamas,capital-world,AP_NewsCenter,</s>,By_Maureen_O'Gara,c_UPI,that,it,one,but,either,the,20000,0.001,euclidean_distance,0.09259259259259259
london,england,ottawa,canada,capital-world,AP_NewsCenter,By_Maureen_O'Gara,</s>,wont,sic,anyways,i,ie,aa,.....,20000,0.001,euclidean_distance,0.09259259259259259
london,england,paris,france,capital-world,i,im,France,u,ur,thats,dont,wont,sic,cant,20000,0.001,euclidean_distance,0.09259259259259259
london,england,rome,italy,capital-world,wont,thats,cant,i,u,sic,.....,......,dont,im,20000,0.001,euclidean_distance,0.09259259259259259
london,england,stockholm,sweden,capital-world,AP_NewsCenter,</s>,By_Maureen_O'Gara,c_UPI,that,aa,it,i,which,the,20000,0.001,euclidean_distance,0.09259259259259259
madrid,spain,manila,philippines,capital-world,AP_NewsCenter,By_Maureen_O'Gara,</s>,etc.,aa,the,Philippines,pseudo,paper,eg,20000,0.001,euclidean_distance,0.09259259259259259
madrid,spain,moscow,russia,capital-world,aa,</s>,By_Maureen_O'Gara,AP_NewsCenter,the,which,furthermore,etc.,actually,then,20000,0.001,euclidean_distance,0.09259259259259259
madrid,spain,muscat,oman,capital-world,wine,Chardonnay,grape,lavender,lemon,Vineyard,Champagne,wines,Wines,Tuscany,20000,0.001,euclidean_distance,0.09259259259259259
madrid,spain,nairobi,kenya,capital-world,</s>,By_Maureen_O'Gara,AP_NewsCenter,the,which,aa,c_UPI,in,one,actually,20000,0.001,euclidean_distance,0.09259259259259259
madrid,spain,nassau,bahamas,capital-world,</s>,By_Maureen_O'Gara,the,AP_NewsCenter,which,aa,even,actually,one,c_UPI,20000,0.001,euclidean_distance,0.09259259259259259
madrid,spain,ottawa,canada,capital-world,Canada,aa,ie,>>,the,or,Full_Story_>>,By_Maureen_O'Gara,</s>,eg,20000,0.001,euclidean_distance,0.09259259259259259
madrid,spain,paris,france,capital-world,Paris,etc.,etc,France,r,eg,um,sic,ll,ie,20000,0.001,euclidean_distance,0.09259259259259259
madrid,spain,rome,italy,capital-world,aa,ie,......,eg,sic,.....,er,um,etc.,+,20000,0.001,euclidean_distance,0.09259259259259259
madrid,spain,stockholm,sweden,capital-world,</s>,By_Maureen_O'Gara,AP_NewsCenter,aa,the,which,eg,ie,c_UPI,furthermore,20000,0.001,euclidean_distance,0.09259259259259259
madrid,spain,tehran,iran,capital-world,AP_NewsCenter,</s>,By_Maureen_O'Gara,the,aa,c_UPI,which,one,U.S.,actually,20000,0.001,euclidean_distance,0.09259259259259259
manila,philippines,moscow,russia,capital-world,......,.....,thats,i,im,sic,furthermore,ie,tv,ll,20000,0.001,euclidean_distance,0.09259259259259259
manila,philippines,muscat,oman,capital-world,wine,Chardonnay,wines,vineyards,grape,winery,i,furthermore,......,thats,20000,0.001,euclidean_distance,0.09259259259259259
manila,philippines,nairobi,kenya,capital-world,.....,furthermore,......,ie,</s>,AP_NewsCenter,By_Maureen_O'Gara,etc.,i,sic,20000,0.001,euclidean_distance,0.09259259259259259
manila,philippines,nassau,bahamas,capital-world,.....,ie,furthermore,or,......,AP_NewsCenter,</s>,By_Maureen_O'Gara,etc.,anyways,20000,0.001,euclidean_distance,0.09259259259259259
manila,philippines,ottawa,canada,capital-world,.....,......,anyways,ie,sic,i,thats,furthermore,ll,tv,20000,0.001,euclidean_distance,0.09259259259259259
manila,philippines,paris,france,capital-world,im,......,i,ll,thats,.....,dont,etc,ur,u,20000,0.001,euclidean_distance,0.09259259259259259
manila,philippines,rome,italy,capital-world,......,.....,thats,im,ll,i,dont,sic,cant,ie,20000,0.001,euclidean_distance,0.09259259259259259
manila,philippines,stockholm,sweden,capital-world,.....,......,ie,furthermore,i,eg,sic,ll,etc.,etc,20000,0.001,euclidean_distance,0.09259259259259259
manila,philippines,tehran,iran,capital-world,.....,......,furthermore,ie,i,sic,AP_NewsCenter,thats,</s>,By_Maureen_O'Gara,20000,0.001,euclidean_distance,0.09259259259259259
manila,philippines,tokyo,japan,capital-world,......,i,thats,.....,im,tv,~,ie,eg,ll,20000,0.001,euclidean_distance,0.09259259259259259
manila,philippines,tripoli,libya,capital-world,......,.....,i,ie,furthermore,sic,~,ll,eg,etc.,20000,0.001,euclidean_distance,0.09259259259259259
lima,peru,lisbon,portugal,capital-world,exponential,mindless,imperialist,regressive,id,blogged,Votes,tweeted,instructional,etc,20000,0.001,mahalanobis_cosine,0.2037037037037037
lima,peru,london,england,capital-world,London,.....,id,etc,lol,......,sic,Soho,Islington,thats,20000,0.001,mahalanobis_cosine,0.2037037037037037
lima,peru,madrid,spain,capital-world,Real_Madrid,Cristiano_Ronaldo,Barca,Barcelona,Ronaldo,Ronaldinho,Messi,dont,Atletico_Madrid,cant,20000,0.001,mahalanobis_cosine,0.2037037037037037
lima,peru,manila,philippines,capital-world,envelopes,bags,luggage,folders,suitcase,scribbled,Manila,cardboard,plastic_bag,formatting,20000,0.001,mahalanobis_cosine,0.2037037037037037
lima,peru,moscow,russia,capital-world,id,sic,pc,democrats,USSR,mourn,Wembley,decry,etc,ie,20000,0.001,mahalanobis_cosine,0.2037037037037037
lima,peru,muscat,oman,capital-world,wines,wine,Chardonnay,Wines,grape,winemakers,grapes,Wine,winery,Winery,20000,0.001,mahalanobis_cosine,0.2037037037037037
lima,peru,nairobi,kenya,capital-world,traveling,exponential,whilst,Babylon,fans,mindless,wealth,Wembley,unfettered,untold,20000,0.001,mahalanobis_cosine,0.2037037037037037
lima,peru,nassau,bahamas,capital-world,revenues,wealth,traveling,decry,creation,TMZ,Babylon,profits,Granville,revenue,20000,0.001,mahalanobis_cosine,0.2037037037037037
lima,peru,ottawa,canada,capital-world,Ottawa,Québec,Quebec,Canada,Sudbury,Quebecers,Vancouver,Montreal,>>,NB,20000,0.001,mahalanobis_cosine,0.2037037037037037
lima,peru,paris,france,capital-world,Paris,Full_Story,sic,r,etc,ur,im,des,Mont,ll,20000,0.001,mahalanobis_cosine,0.2037037037037037
lima,peru,rome,italy,capital-world,id,sic,pc,Rome,ie,cant,......,¬,Mont,.....,20000,0.001,mahalanobis_cosine,0.2037037037037037
lima,peru,stockholm,sweden,capital-world,wealth,hotel_rooms,ie,id,eg,creation,trashing,hotel,democrats,etc,20000,0.001,mahalanobis_cosine,0.2037037037037037
lisbon,portugal,london,england,capital-world,lol,.....,thats,dont,......,i,im,cant,u,ll,20000,0.001,mahalanobis_cosine,0.2037037037037037
lisbon,portugal,madrid,spain,capital-world,dont,cant,thats,Barca,i,Real_Madrid,alot,Atletico,Barcelona,im,20000,0.001,mahalanobis_cosine,0.2037037037037037
lisbon,portugal,manila,philippines,capital-world,Cebu,sa,cardboard,Davao,w,eh,Metro_Manila,Manila,Marcelo,Iloilo,20000,0.001,mahalanobis_cosine,0.2037037037037037
lisbon,portugal,moscow,russia,capital-world,thats,lol,dont,im,cant,i,.....,sic,ur,:),20000,0.001,mahalanobis_cosine,0.2037037037037037
lisbon,portugal,muscat,oman,capital-world,Chardonnay,wines,grape,wine,Bordeaux,grapes,Wines,winemakers,Winery,olives,20000,0.001,mahalanobis_cosine,0.2037037037037037
lisbon,portugal,nairobi,kenya,capital-world,cant,dont,thats,wont,i,.....,ur,alot,im,da,20000,0.001,mahalanobis_cosine,0.2037037037037037
lisbon,portugal,nassau,bahamas,capital-world,cant,thats,dont,lol,i,alot,wont,Spain,anyways,u,20000,0.001,mahalanobis_cosine,0.2037037037037037
lisbon,portugal,ottawa,canada,capital-world,sic,anyways,wont,dont,eh,en,.....,cant,thats,lol,20000,0.001,mahalanobis_cosine,0.2037037037037037
lisbon,portugal,paris,france,capital-world,im,ur,i,dont,da,ll,Paris,thats,.....,cant,20000,0.001,mahalanobis_cosine,0.2037037037037037
lisbon,portugal,rome,italy,capital-world,cant,dont,......,w,.....,thats,¬,wont,da,ll,20000,0.001,mahalanobis_cosine,0.2037037037037037
lisbon,portugal,stockholm,sweden,capital-world,.....,dont,cant,i,thats,alot,ur,ll,da,lol,20000,0.001,mahalanobis_cosine,0.2037037037037037
london,england,madrid,spain,capital-world,Real_Madrid,i,Ronaldo,dont,ur,Messi,thats,Xavi,Cesc_Fabregas,Barca,20000,0.001,mahalanobis_cosine,0.2037037037037037
london,england,manila,philippines,capital-world,cardboard,envelopes,Paraguay,drawer,Philippines,pencil,paper,Davao,Metro_Manila,pencils,20000,0.001,mahalanobis_cosine,0.2037037037037037
london,england,moscow,russia,capital-world,Paraguay,i,im,ur,Portugal,England,Slovenia,Finland,thats,Argentina,20000,0.001,mahalanobis_cosine,0.2037037037037037
london,england,muscat,oman,capital-world,grape,grapes,Chardonnay,wines,winery,wine,winemaker,Vineyards,Winery,caramel,20000,0.001,mahalanobis_cosine,0.2037037037037037
london,england,nairobi,kenya,capital-world,Paraguay,Uruguay,Bafana,Portugal,Dunga,England,Azzurri,Slovenia,Bafana_Bafana,Argentina,20000,0.001,mahalanobis_cosine,0.2037037037037037
london,england,nassau,bahamas,capital-world,Paraguay,Waugh,Uruguay,Argentina,Portugal,Azzurri,Slovenia,England,Ireland,CSP,20000,0.001,mahalanobis_cosine,0.2037037037037037
london,england,ottawa,canada,capital-world,Paraguay,Canada,Slovenia,i,Waugh,Argentina,Uruguay,Chile,Azzurri,le,20000,0.001,mahalanobis_cosine,0.2037037037037037
london,england,paris,france,capital-world,ur,im,France,i,le,da,u,dont,en,thats,20000,0.001,mahalanobis_cosine,0.2037037037037037
london,england,rome,italy,capital-world,i,¬,ur,im,le,w,cant,dont,Italy,u,20000,0.001,mahalanobis_cosine,0.2037037037037037
london,england,stockholm,sweden,capital-world,Paraguay,i,England,Denmark,Portugal,Uruguay,ur,Sweden,Argentina,Slovenia,20000,0.001,mahalanobis_cosine,0.2037037037037037
madrid,spain,manila,philippines,capital-world,Cebu,Philippines,Iloilo,Manila,Metro_Manila,Davao,Philippine,Baguio,envelopes,Mindanao,20000,0.001,mahalanobis_cosine,0.2037037037037037
madrid,spain,moscow,russia,capital-world,Russia,www,Azerbaijan,com,Latvia,se,Ukraine,org,Great_Britain,......,20000,0.001,mahalanobis_cosine,0.2037037037037037
madrid,spain,muscat,oman,capital-world,wine,wines,Chardonnay,grape,Wines,grapes,olives,olive_oil,Wine,winemakers,20000,0.001,mahalanobis_cosine,0.2037037037037037
madrid,spain,nairobi,kenya,capital-world,mainland,United_Kingdom,Barbados,Britain,Nassau,Guernsey,Great_Britain,Fiji,UK,Rochelle,20000,0.001,mahalanobis_cosine,0.2037037037037037
madrid,spain,nassau,bahamas,capital-world,mainland,Nassau,Marino,threesome,PGA,Cornwall,even,alternately,predictably,alternate,20000,0.001,mahalanobis_cosine,0.2037037037037037
