word1,word2,word3,true_word,section,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,candidate_6,candidate_7,candidate_8,candidate_9,candidate_10,freq_subset,rcond,measure,overall_accuracy
tripoli,libya,berlin,germany,capital-world,im,ll,.....,¬,......,sic,ah,dont,lol,i,10000,0.02,mahalanobis_cosine,0.046153846153846156
tripoli,libya,brussels,belgium,capital-world,.....,......,dont,im,wont,cant,lol,sic,thats,****,10000,0.02,mahalanobis_cosine,0.046153846153846156
tripoli,libya,cairo,egypt,capital-world,.....,dont,......,cant,lol,thats,ll,i,im,****,10000,0.02,mahalanobis_cosine,0.046153846153846156
vienna,austria,warsaw,poland,capital-world,im,von,Poland,Dortmund,Stefan,pa,Europa,tv,Wolfgang,Utrecht,10000,0.02,mahalanobis_cosine,0.046153846153846156
vienna,austria,abuja,nigeria,capital-world,.....,Jos,......,i,im,dont,thats,wont,tv,cant,10000,0.02,mahalanobis_cosine,0.046153846153846156
vienna,austria,accra,ghana,capital-world,tv,Utrecht,im,i,Feyenoord,Dortmund,AZ,Bundesliga,CET,Dirk,10000,0.02,mahalanobis_cosine,0.046153846153846156
vienna,austria,amman,jordan,capital-world,im,tv,i,el,Rafah,Ya,u,al,KPN,Dar,10000,0.02,mahalanobis_cosine,0.046153846153846156
vienna,austria,ankara,turkey,capital-world,Kaduna,Enugu,fabrics,Benin,Nigeria,Kano,denim,Jos,Ghana,handbags,10000,0.02,mahalanobis_cosine,0.046153846153846156
vienna,austria,athens,greece,capital-world,im,u,.....,tv,i,dont,......,cant,thats,sic,10000,0.02,mahalanobis_cosine,0.046153846153846156
vienna,austria,baghdad,iraq,capital-world,im,i,thats,Samarra,.....,tv,sic,lol,Ramadi,ya,10000,0.02,mahalanobis_cosine,0.046153846153846156
vienna,austria,bangkok,thailand,capital-world,viagra,im,i,Viagra,cialis,Cialis,lol,......,thats,.....,10000,0.02,mahalanobis_cosine,0.046153846153846156
vienna,austria,beijing,china,capital-world,......,ah,ma,i,¬,im,en,.....,Dong,se,10000,0.02,mahalanobis_cosine,0.046153846153846156
vienna,austria,beirut,lebanon,capital-world,im,i,tv,.....,lol,cant,dont,u,thats,Utrecht,10000,0.02,mahalanobis_cosine,0.046153846153846156
vienna,austria,berlin,germany,capital-world,von,im,Hannover,Dortmund,Germany,Berlin,German,Wolfgang,Mainz,Von,10000,0.02,mahalanobis_cosine,0.046153846153846156
vienna,austria,brussels,belgium,capital-world,im,eh,.....,wont,en,BUT,sic,......,i,tv,10000,0.02,mahalanobis_cosine,0.046153846153846156
vienna,austria,cairo,egypt,capital-world,i,im,dont,.....,lol,cant,......,thats,org,el,10000,0.02,mahalanobis_cosine,0.046153846153846156
vienna,austria,canberra,australia,capital-world,im,i,wont,dont,thats,tv,BUT,lol,sic,......,10000,0.02,mahalanobis_cosine,0.046153846153846156
warsaw,poland,abuja,nigeria,capital-world,.....,thats,i,......,dont,ur,sic,cant,wont,id,10000,0.02,mahalanobis_cosine,0.046153846153846156
warsaw,poland,accra,ghana,capital-world,i,ur,thats,.....,sic,:),dont,im,ll,......,10000,0.02,mahalanobis_cosine,0.046153846153846156
warsaw,poland,amman,jordan,capital-world,ur,i,ie,:),sic,.....,id,im,se,h,10000,0.02,mahalanobis_cosine,0.046153846153846156
warsaw,poland,ankara,turkey,capital-world,ll,i,ur,id,democrat,blouse,h,lace,ve,thats,10000,0.02,mahalanobis_cosine,0.046153846153846156
warsaw,poland,athens,greece,capital-world,.....,i,sic,thats,dont,......,im,cant,ur,lol,10000,0.02,mahalanobis_cosine,0.046153846153846156
warsaw,poland,baghdad,iraq,capital-world,thats,sic,i,.....,lol,ll,ur,im,:),......,10000,0.02,mahalanobis_cosine,0.046153846153846156
warsaw,poland,bangkok,thailand,capital-world,viagra,i,cialis,thats,.....,......,lol,im,dont,h,10000,0.02,mahalanobis_cosine,0.046153846153846156
warsaw,poland,beijing,china,capital-world,......,i,.....,¬,h,ma,ah,sic,en,se,10000,0.02,mahalanobis_cosine,0.046153846153846156
warsaw,poland,beirut,lebanon,capital-world,i,.....,lol,ur,sic,thats,:),im,dont,h,10000,0.02,mahalanobis_cosine,0.046153846153846156
warsaw,poland,berlin,germany,capital-world,im,i,¬,sic,ll,en,von,ie,eg,id,10000,0.02,mahalanobis_cosine,0.046153846153846156
warsaw,poland,brussels,belgium,capital-world,sic,im,.....,ie,:),......,i,er,democrat,eg,10000,0.02,mahalanobis_cosine,0.046153846153846156
warsaw,poland,cairo,egypt,capital-world,i,.....,dont,thats,lol,id,ll,im,^,......,10000,0.02,mahalanobis_cosine,0.046153846153846156
warsaw,poland,canberra,australia,capital-world,thats,sic,i,im,dont,.....,lol,......,ur,:),10000,0.02,mahalanobis_cosine,0.046153846153846156
warsaw,poland,copenhagen,denmark,capital-world,sic,......,i,im,.....,thats,ur,lol,dont,id,10000,0.02,mahalanobis_cosine,0.046153846153846156
tehran,iran,amman,jordan,capital-world,u,ur,im,¬,.....,se,h,ll,ya,......,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
tehran,iran,ankara,turkey,capital-world,ll,ah,ya,u,im,h,ur,¬,.....,ve,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
tehran,iran,athens,greece,capital-world,u,.....,im,thats,......,dont,¬,h,cant,ll,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
tehran,iran,baghdad,iraq,capital-world,thats,.....,ll,im,u,ya,......,lol,dont,¬,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
tehran,iran,bangkok,thailand,capital-world,im,thats,.....,......,u,lol,dont,h,i,ll,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
tehran,iran,beijing,china,capital-world,......,ah,¬,.....,h,im,se,ll,u,i,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
tehran,iran,beirut,lebanon,capital-world,.....,im,u,thats,ll,h,lol,dont,ur,......,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
tehran,iran,berlin,germany,capital-world,im,¬,ll,ah,se,u,.....,en,i,......,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
tehran,iran,brussels,belgium,capital-world,im,.....,......,ll,ah,ya,dont,thats,¬,h,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
tokyo,japan,tripoli,libya,capital-world,lol,im,thats,.....,i,......,ur,ā,Im,:),10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
tokyo,japan,vienna,austria,capital-world,lol,im,thats,.....,ur,w,......,i,etc,dont,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
tokyo,japan,warsaw,poland,capital-world,lol,im,Japan,thats,.....,Im,Fukushima,Kobe,......,Kiel,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
tokyo,japan,abuja,nigeria,capital-world,lol,.....,thats,......,im,dont,ur,cant,etc,mo,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
tokyo,japan,accra,ghana,capital-world,lol,thats,.....,im,etc,ur,w,i,dont,Japan,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
tokyo,japan,amman,jordan,capital-world,lol,im,ur,.....,Kobe,thats,etc,Im,ya,mo,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
tokyo,japan,ankara,turkey,capital-world,Nigeria,lol,mo,Enugu,im,ll,ur,thats,etc,.....,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
tokyo,japan,athens,greece,capital-world,lol,.....,thats,im,dont,......,u,cant,i,w,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
tokyo,japan,baghdad,iraq,capital-world,lol,thats,.....,im,REALLY,ya,i,......,Japan,dont,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
tokyo,japan,bangkok,thailand,capital-world,lol,im,thats,.....,......,i,dont,viagra,cant,........,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
tokyo,japan,beijing,china,capital-world,......,lol,.....,ma,i,im,thats,uh,mo,ok,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
tokyo,japan,beirut,lebanon,capital-world,lol,.....,im,thats,ur,dont,Im,i,cant,......,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
tokyo,japan,berlin,germany,capital-world,im,lol,Germany,i,.....,Von,uh,¬,ll,etc,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
tokyo,japan,brussels,belgium,capital-world,lol,im,.....,BUT,thats,......,LOL,uh,dont,ya,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
tripoli,libya,vienna,austria,capital-world,.....,......,thats,dont,****,im,ll,sic,lol,***,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
tripoli,libya,warsaw,poland,capital-world,.....,......,dont,im,thats,BTW,lol,****,cant,Ok,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
tripoli,libya,abuja,nigeria,capital-world,.....,......,dont,thats,cant,wont,lol,alot,ll,Somaliland,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
tripoli,libya,accra,ghana,capital-world,.....,......,dont,thats,cant,ll,wont,alot,lol,Somaliland,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
tripoli,libya,amman,jordan,capital-world,.....,......,dont,lol,thats,****,Somaliland,u,ur,cant,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
tripoli,libya,ankara,turkey,capital-world,Obasanjo,Somaliland,ll,.....,Nigeria,Nigerians,Benin,......,Liberia,dont,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
tripoli,libya,athens,greece,capital-world,.....,......,dont,thats,cant,u,sic,lol,im,wont,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
tripoli,libya,baghdad,iraq,capital-world,.....,thats,......,dont,lol,sic,ll,im,BTW,cant,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
tripoli,libya,bangkok,thailand,capital-world,.....,......,dont,thats,lol,cant,im,i,........,u,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
tripoli,libya,beijing,china,capital-world,......,.....,ah,dont,¬,i,lol,uh,thats,cant,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
tripoli,libya,beirut,lebanon,capital-world,.....,dont,......,lol,cant,thats,ll,sic,im,****,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
tripoli,libya,berlin,germany,capital-world,im,.....,ll,¬,......,sic,ah,uh,i,dont,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
tripoli,libya,brussels,belgium,capital-world,.....,......,dont,im,sic,wont,lol,cant,****,ll,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
tripoli,libya,cairo,egypt,capital-world,.....,dont,......,cant,lol,thats,ll,i,im,****,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
vienna,austria,warsaw,poland,capital-world,im,von,Poland,Dortmund,Stefan,Europa,pa,tv,Wolfgang,Hans,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
vienna,austria,abuja,nigeria,capital-world,.....,......,i,im,Jos,wont,dont,thats,tv,cant,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
vienna,austria,accra,ghana,capital-world,tv,i,Utrecht,im,Dortmund,Feyenoord,AZ,.....,CET,Dirk,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
vienna,austria,amman,jordan,capital-world,im,i,tv,el,D',Marcel,se,u,Dar,Ya,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
vienna,austria,ankara,turkey,capital-world,Kaduna,Enugu,fabrics,Benin,Kano,Nigeria,Jos,denim,Ghana,handbags,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
vienna,austria,athens,greece,capital-world,.....,im,u,i,tv,dont,......,sic,cant,Full_Story,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
vienna,austria,baghdad,iraq,capital-world,im,i,.....,thats,sic,Samarra,tv,lol,ya,......,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
vienna,austria,bangkok,thailand,capital-world,viagra,i,im,Viagra,cialis,......,.....,Cialis,lol,thats,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
vienna,austria,beijing,china,capital-world,......,ah,i,ma,¬,.....,en,im,se,Dong,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
vienna,austria,beirut,lebanon,capital-world,im,i,.....,tv,lol,cant,u,sic,dont,el,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
vienna,austria,berlin,germany,capital-world,von,im,Hannover,Dortmund,Germany,German,Berlin,Wolfgang,Von,Mainz,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
vienna,austria,brussels,belgium,capital-world,im,.....,eh,en,sic,BUT,......,wont,i,uh,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
vienna,austria,cairo,egypt,capital-world,i,im,.....,dont,lol,cant,......,el,thats,¬,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
vienna,austria,canberra,australia,capital-world,im,i,wont,sic,BUT,dont,tv,thats,......,.....,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
warsaw,poland,abuja,nigeria,capital-world,.....,thats,i,......,ur,dont,sic,wont,im,id,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
warsaw,poland,accra,ghana,capital-world,i,.....,ur,thats,sic,:),im,......,dont,se,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
warsaw,poland,amman,jordan,capital-world,ur,i,ie,:),sic,.....,se,im,id,h,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
warsaw,poland,ankara,turkey,capital-world,ll,i,ur,id,democrat,h,ve,sic,.....,lace,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
warsaw,poland,athens,greece,capital-world,.....,sic,i,thats,......,dont,im,cant,ur,lol,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
warsaw,poland,baghdad,iraq,capital-world,sic,thats,i,.....,ll,im,lol,ur,......,:),10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
warsaw,poland,bangkok,thailand,capital-world,i,viagra,cialis,thats,.....,......,im,lol,dont,h,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
warsaw,poland,beijing,china,capital-world,......,i,.....,¬,h,ma,ah,sic,en,se,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
warsaw,poland,beirut,lebanon,capital-world,i,.....,sic,ur,lol,thats,:),im,h,......,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
warsaw,poland,berlin,germany,capital-world,im,i,¬,sic,ll,en,ie,von,eg,id,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
warsaw,poland,brussels,belgium,capital-world,sic,im,.....,ie,......,:),i,er,eg,democrat,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
warsaw,poland,cairo,egypt,capital-world,i,.....,dont,thats,lol,id,......,im,ll,^,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
warsaw,poland,canberra,australia,capital-world,sic,i,thats,im,.....,dont,......,lol,ur,:),10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
warsaw,poland,copenhagen,denmark,capital-world,sic,......,i,.....,im,thats,ur,lol,id,dont,10000,0.02,mahalanobis_shifted_cosine,0.046153846153846156
tehran,iran,amman,jordan,capital-world,.....,u,ie,etc,etc.,sic,l,h,ll,......,10000,0.02,mahalanobis_distance,0.03076923076923077
tehran,iran,ankara,turkey,capital-world,ll,.....,etc,wont,u,l,h,sic,etc.,thats,10000,0.02,mahalanobis_distance,0.03076923076923077
tehran,iran,athens,greece,capital-world,.....,u,thats,......,dont,sic,cant,wont,h,ll,10000,0.02,mahalanobis_distance,0.03076923076923077
tehran,iran,baghdad,iraq,capital-world,.....,thats,sic,ll,u,ie,......,etc.,etc,wont,10000,0.02,mahalanobis_distance,0.03076923076923077
tehran,iran,bangkok,thailand,capital-world,.....,thats,......,u,dont,h,i,ll,cant,sic,10000,0.02,mahalanobis_distance,0.03076923076923077
tehran,iran,beijing,china,capital-world,......,.....,ah,h,ll,¬,u,i,thats,uh,10000,0.02,mahalanobis_distance,0.03076923076923077
tehran,iran,beirut,lebanon,capital-world,.....,u,sic,thats,ll,h,......,etc.,wont,dont,10000,0.02,mahalanobis_distance,0.03076923076923077
tehran,iran,berlin,germany,capital-world,im,ll,¬,.....,u,sic,ah,......,i,uh,10000,0.02,mahalanobis_distance,0.03076923076923077
tehran,iran,brussels,belgium,capital-world,.....,sic,wont,......,ll,eg,ie,etc.,etc,thats,10000,0.02,mahalanobis_distance,0.03076923076923077
tokyo,japan,tripoli,libya,capital-world,.....,etc,AP_NewsCenter,By_Maureen_O'Gara,sic,</s>,etc.,ie,hey,lol,10000,0.02,mahalanobis_distance,0.03076923076923077
tokyo,japan,vienna,austria,capital-world,.....,etc,ie,sic,etc.,thats,AP_NewsCenter,anyways,By_Maureen_O'Gara,</s>,10000,0.02,mahalanobis_distance,0.03076923076923077
tokyo,japan,warsaw,poland,capital-world,By_Maureen_O'Gara,</s>,AP_NewsCenter,.....,even,etc,ie,anyway,anyways,etc.,10000,0.02,mahalanobis_distance,0.03076923076923077
tokyo,japan,abuja,nigeria,capital-world,.....,etc,thats,......,wont,sic,etc.,lol,ie,By_Maureen_O'Gara,10000,0.02,mahalanobis_distance,0.03076923076923077
tokyo,japan,accra,ghana,capital-world,.....,etc,By_Maureen_O'Gara,</s>,AP_NewsCenter,etc.,ie,even,but,anyway,10000,0.02,mahalanobis_distance,0.03076923076923077
tokyo,japan,amman,jordan,capital-world,.....,etc,By_Maureen_O'Gara,AP_NewsCenter,</s>,ie,hence,etc.,even,whereas,10000,0.02,mahalanobis_distance,0.03076923076923077
tokyo,japan,ankara,turkey,capital-world,etc,.....,hence,AP_NewsCenter,By_Maureen_O'Gara,</s>,etc.,sic,ie,moreover,10000,0.02,mahalanobis_distance,0.03076923076923077
tokyo,japan,athens,greece,capital-world,.....,thats,lol,sic,etc,......,dont,cant,u,wont,10000,0.02,mahalanobis_distance,0.03076923076923077
tokyo,japan,baghdad,iraq,capital-world,.....,etc,sic,By_Maureen_O'Gara,</s>,AP_NewsCenter,ie,thats,hey,anyways,10000,0.02,mahalanobis_distance,0.03076923076923077
tokyo,japan,bangkok,thailand,capital-world,.....,lol,thats,......,etc,i,anyways,cant,dont,~,10000,0.02,mahalanobis_distance,0.03076923076923077
tokyo,japan,beijing,china,capital-world,......,.....,lol,i,ok,thats,uh,sic,~,etc,10000,0.02,mahalanobis_distance,0.03076923076923077
tokyo,japan,beirut,lebanon,capital-world,.....,etc,lol,anyways,ie,sic,etc.,anyway,By_Maureen_O'Gara,</s>,10000,0.02,mahalanobis_distance,0.03076923076923077
tokyo,japan,berlin,germany,capital-world,im,.....,etc,lol,Germany,sic,i,uh,ll,ie,10000,0.02,mahalanobis_distance,0.03076923076923077
tokyo,japan,brussels,belgium,capital-world,.....,etc,ie,sic,etc.,hey,anyway,AP_NewsCenter,BUT,By_Maureen_O'Gara,10000,0.02,mahalanobis_distance,0.03076923076923077
tripoli,libya,vienna,austria,capital-world,.....,ie,sic,......,AP_NewsCenter,</s>,By_Maureen_O'Gara,wont,eg,c_UPI,10000,0.02,mahalanobis_distance,0.03076923076923077
tripoli,libya,warsaw,poland,capital-world,.....,AP_NewsCenter,</s>,By_Maureen_O'Gara,c_UPI,ie,sic,And,just,furthermore,10000,0.02,mahalanobis_distance,0.03076923076923077
tripoli,libya,abuja,nigeria,capital-world,.....,......,wont,sic,dont,cant,thats,ie,AP_NewsCenter,</s>,10000,0.02,mahalanobis_distance,0.03076923076923077
tripoli,libya,accra,ghana,capital-world,.....,</s>,By_Maureen_O'Gara,AP_NewsCenter,ie,just,wont,sic,so,And,10000,0.02,mahalanobis_distance,0.03076923076923077
tripoli,libya,amman,jordan,capital-world,.....,ie,AP_NewsCenter,</s>,By_Maureen_O'Gara,sic,c_UPI,wont,whereas,furthermore,10000,0.02,mahalanobis_distance,0.03076923076923077
tripoli,libya,ankara,turkey,capital-world,.....,wont,AP_NewsCenter,ll,sic,</s>,By_Maureen_O'Gara,ie,furthermore,c_UPI,10000,0.02,mahalanobis_distance,0.03076923076923077
tripoli,libya,athens,greece,capital-world,.....,......,sic,dont,wont,cant,thats,u,BTW,ie,10000,0.02,mahalanobis_distance,0.03076923076923077
tripoli,libya,baghdad,iraq,capital-world,.....,sic,ie,AP_NewsCenter,</s>,By_Maureen_O'Gara,wont,just,c_UPI,......,10000,0.02,mahalanobis_distance,0.03076923076923077
tripoli,libya,bangkok,thailand,capital-world,.....,......,dont,thats,cant,sic,wont,ie,........,i,10000,0.02,mahalanobis_distance,0.03076923076923077
tripoli,libya,beijing,china,capital-world,......,.....,sic,dont,cant,ah,i,uh,thats,er,10000,0.02,mahalanobis_distance,0.03076923076923077
tripoli,libya,beirut,lebanon,capital-world,.....,sic,ie,wont,AP_NewsCenter,......,cant,</s>,By_Maureen_O'Gara,dont,10000,0.02,mahalanobis_distance,0.03076923076923077
tripoli,libya,berlin,germany,capital-world,.....,sic,ll,......,ie,im,uh,um,cant,i,10000,0.02,mahalanobis_distance,0.03076923076923077
tripoli,libya,brussels,belgium,capital-world,.....,sic,ie,wont,......,AP_NewsCenter,</s>,By_Maureen_O'Gara,er,dont,10000,0.02,mahalanobis_distance,0.03076923076923077
tripoli,libya,cairo,egypt,capital-world,.....,dont,......,cant,wont,sic,thats,ll,ie,BTW,10000,0.02,mahalanobis_distance,0.03076923076923077
vienna,austria,warsaw,poland,capital-world,AP_NewsCenter,By_Maureen_O'Gara,</s>,c_UPI,the,even,moreover,it,which,furthermore,10000,0.02,mahalanobis_distance,0.03076923076923077
vienna,austria,abuja,nigeria,capital-world,AP_NewsCenter,By_Maureen_O'Gara,</s>,.....,wont,etc,furthermore,ie,c_UPI,the,10000,0.02,mahalanobis_distance,0.03076923076923077
vienna,austria,accra,ghana,capital-world,By_Maureen_O'Gara,</s>,AP_NewsCenter,the,moreover,but,c_UPI,just,that,so,10000,0.02,mahalanobis_distance,0.03076923076923077
vienna,austria,amman,jordan,capital-world,AP_NewsCenter,By_Maureen_O'Gara,</s>,c_UPI,moreover,ie,the,whereas,furthermore,which,10000,0.02,mahalanobis_distance,0.03076923076923077
vienna,austria,ankara,turkey,capital-world,AP_NewsCenter,By_Maureen_O'Gara,</s>,moreover,c_UPI,furthermore,therefore,that,so,but,10000,0.02,mahalanobis_distance,0.03076923076923077
vienna,austria,athens,greece,capital-world,.....,sic,AP_NewsCenter,By_Maureen_O'Gara,</s>,wont,ie,c_UPI,aa,furthermore,10000,0.02,mahalanobis_distance,0.03076923076923077
vienna,austria,baghdad,iraq,capital-world,AP_NewsCenter,By_Maureen_O'Gara,</s>,c_UPI,the,ie,just,.....,anyway,it,10000,0.02,mahalanobis_distance,0.03076923076923077
vienna,austria,bangkok,thailand,capital-world,.....,AP_NewsCenter,</s>,By_Maureen_O'Gara,c_UPI,furthermore,ie,i,aa,anyway,10000,0.02,mahalanobis_distance,0.03076923076923077
vienna,austria,beijing,china,capital-world,......,.....,i,sic,AP_NewsCenter,By_Maureen_O'Gara,er,</s>,ie,eg,10000,0.02,mahalanobis_distance,0.03076923076923077
vienna,austria,beirut,lebanon,capital-world,AP_NewsCenter,By_Maureen_O'Gara,</s>,c_UPI,.....,ie,aa,anyway,furthermore,but,10000,0.02,mahalanobis_distance,0.03076923076923077
vienna,austria,berlin,germany,capital-world,Germany,sic,ie,Stephan,Fritz,etc,.....,German,etc.,i,10000,0.02,mahalanobis_distance,0.03076923076923077
vienna,austria,brussels,belgium,capital-world,AP_NewsCenter,By_Maureen_O'Gara,</s>,ie,c_UPI,.....,anyway,sic,the,furthermore,10000,0.02,mahalanobis_distance,0.03076923076923077
vienna,austria,cairo,egypt,capital-world,.....,AP_NewsCenter,By_Maureen_O'Gara,</s>,ie,etc,wont,sic,furthermore,i,10000,0.02,mahalanobis_distance,0.03076923076923077
vienna,austria,canberra,australia,capital-world,AP_NewsCenter,By_Maureen_O'Gara,</s>,c_UPI,the,anyway,but,it,actually,ie,10000,0.02,mahalanobis_distance,0.03076923076923077
warsaw,poland,abuja,nigeria,capital-world,.....,ie,sic,wont,etc.,etc,AP_NewsCenter,By_Maureen_O'Gara,</s>,......,10000,0.02,mahalanobis_distance,0.03076923076923077
warsaw,poland,accra,ghana,capital-world,ie,By_Maureen_O'Gara,</s>,AP_NewsCenter,.....,etc.,sic,eg,aa,the,10000,0.02,mahalanobis_distance,0.03076923076923077
warsaw,poland,amman,jordan,capital-world,ie,AP_NewsCenter,By_Maureen_O'Gara,</s>,sic,.....,etc.,aa,whereas,eg,10000,0.02,mahalanobis_distance,0.03076923076923077
warsaw,poland,ankara,turkey,capital-world,ie,.....,sic,AP_NewsCenter,By_Maureen_O'Gara,</s>,etc,etc.,moreover,wont,10000,0.02,mahalanobis_distance,0.03076923076923077
warsaw,poland,athens,greece,capital-world,.....,sic,ie,i,wont,thats,......,::,eg,dont,10000,0.02,mahalanobis_distance,0.03076923076923077
warsaw,poland,baghdad,iraq,capital-world,ie,sic,.....,AP_NewsCenter,By_Maureen_O'Gara,</s>,aa,etc.,eg,etc,10000,0.02,mahalanobis_distance,0.03076923076923077
warsaw,poland,bangkok,thailand,capital-world,.....,i,ie,sic,......,thats,aa,eg,etc.,er,10000,0.02,mahalanobis_distance,0.03076923076923077
warsaw,poland,beijing,china,capital-world,......,.....,i,sic,eg,er,h,ie,ok,uh,10000,0.02,mahalanobis_distance,0.03076923076923077
warsaw,poland,beirut,lebanon,capital-world,.....,ie,sic,aa,etc.,AP_NewsCenter,eg,By_Maureen_O'Gara,</s>,etc,10000,0.02,mahalanobis_distance,0.03076923076923077
warsaw,poland,berlin,germany,capital-world,sic,ie,eg,i,.....,ll,etc.,etc,im,er,10000,0.02,mahalanobis_distance,0.03076923076923077
warsaw,poland,brussels,belgium,capital-world,ie,sic,.....,eg,etc.,er,AP_NewsCenter,wont,By_Maureen_O'Gara,</s>,10000,0.02,mahalanobis_distance,0.03076923076923077
warsaw,poland,cairo,egypt,capital-world,.....,ie,i,sic,::,eg,wont,thats,etc,dont,10000,0.02,mahalanobis_distance,0.03076923076923077
warsaw,poland,canberra,australia,capital-world,ie,sic,.....,AP_NewsCenter,By_Maureen_O'Gara,</s>,aa,wont,*,eg,10000,0.02,mahalanobis_distance,0.03076923076923077
warsaw,poland,copenhagen,denmark,capital-world,sic,.....,ie,......,aa,er,wont,i,eg,AP_NewsCenter,10000,0.02,mahalanobis_distance,0.03076923076923077
tehran,iran,amman,jordan,capital-world,ur,Iran,u,im,.....,......,dont,lol,mullahs,Teheran,10000,0.005,naive_cosine,0.15384615384615385
tehran,iran,ankara,turkey,capital-world,ll,ur,u,.....,Iran,thats,dont,ah,im,......,10000,0.005,naive_cosine,0.15384615384615385
tehran,iran,athens,greece,capital-world,.....,u,im,......,dont,thats,ur,lol,sic,i,10000,0.005,naive_cosine,0.15384615384615385
tehran,iran,baghdad,iraq,capital-world,Iran,.....,Iraq,thats,ur,mullahs,Iranians,im,sic,ll,10000,0.005,naive_cosine,0.15384615384615385
tehran,iran,bangkok,thailand,capital-world,.....,......,im,dont,thats,lol,u,i,ur,viagra,10000,0.005,naive_cosine,0.15384615384615385
tehran,iran,beijing,china,capital-world,......,im,i,.....,ur,ah,lol,ll,¬,u,10000,0.005,naive_cosine,0.15384615384615385
tehran,iran,beirut,lebanon,capital-world,.....,im,ur,lol,Iran,dont,thats,u,......,ll,10000,0.005,naive_cosine,0.15384615384615385
tehran,iran,berlin,germany,capital-world,im,ur,i,¬,ll,u,eg,.....,......,sic,10000,0.005,naive_cosine,0.15384615384615385
tehran,iran,brussels,belgium,capital-world,im,.....,dont,......,lol,ur,thats,sic,ll,ie,10000,0.005,naive_cosine,0.15384615384615385
